Employee_ID,Employee_Name,Email,Phone,Gender,Date_of_Birth,Age,Department,Job_Title,Employment_Type,Joining_Date,Location,Education,Experience_Years,Annual_Salary,Bonus,Performance_Rating,Manager,Employee_Status,Marital_Status,Leave_Days,Job_Satisfaction,Overtime_Hours,Notes
50391,POOJA PATEL,pooja.patel58@company.com,9650256718,Male,1991-12-08,56,operations,HR Executive,Part Time,2019-04-22 00:00:00,Chennai,PhD,12.1,1048169,0.0, Needs Improvement,Sneha Patel, On Leave,Single,26,1,5.0,Good performer
50432,Shreya Gowda  ,shreya.gowda92@company.com,9311435178,Female,2003-10-22,27,marketing,HR Executive,Intern,2019-06-10 00:00:00,Chennai,Master's,5.7,938292,140743.8,Excellent,Priya Sharma,Active,Single,24,5,3.0,
50785,Shreya Nair,,9906443662,Other,1978-07-05,49,Operations,Account  Executive,Full  Time,2026-01-29 00:00:00,Mysuru,Master's,12.0,328563,49284.45,poor,Rahul Rao,Inactive,Divorced,23,3,18.0,Needs training
50780,sneha sharma,sneha.sharma67@company.com,9127177374,Other,1980-07-22,45,Marketing,Marketing Analyst,Part Time,2025-02-20 00:00:00,Noida,PhD,3.3,989340,197868.0,NEEDS IMPROVEMENT,Sneha Patel,Resigned,Divorced,25,5,33.0,
50838,Neha Joshi,neha.joshi16@company.com,9887708096,Male,1993-02-04,57,Procurement,Sales Executive,Intern,2026-07-12 00:00:00,Mysuru,Diploma,6.0,993138,49656.9,Average,Sneha Patel,Active,Divorced,12,2,35.0,
50909,Manish Verma,manish.verma90@company.com,98765ABCDE,mALE,2002-11-04,39,HR,Operations Executive,Contract,2023-11-23 00:00:00,Noida,Bachelor's,13.0,767109,61368.72,Good,Priya Sharma,Active,Married,twenty,4,1.0,
50359,Rohit Patel,rohit.patel28@company.com,9807273413,Other,1982-03-03,,Procurement,Marketing Analyst,Part Time,2026-03-13 00:00:00,Pune,PhD,14.1,264663,-5000,Excellent,Vikram Singh,Active,Married,34,5,4.0,
50903,Neha Joshi,neha.joshi96@company.com,9232107475,Male,1999-12-01,29,Operations,Data Analyst,Part Time,2024-06-03 00:00:00,Chennai,Diploma,9.1,1044437,208887.4,Excellent,Priya Sharma,rESIGNED,Married,30,5,43.0,
50536,Divya Nair,divya.nair96@company.com,9686094086,female,1991-05-16,34,HR,Data Analyst,Full Time,2023-11-30 00:00:00,,PhD,14.2,,99235.6,Needs  Improvement,Rahul Rao,Active,Divorced,26,4,17.0,
50943,Arjun Verma,arjun.verma14@company.com,9556524651,Female,1996-04-23,62,Sales,Operations Executive,Full Time,2023-01-07 00:00:00,Bengaluru,Diploma,4.1,1415493,212323.95,Good,Meera Nair,Inactive,Single,7,1,42.0,
50910,Kiran Kumar,kiran.kumar62@company.com,9902869461,Female,1973-08-10,47,Procurement,Financial Analyst,Part Time,2021-09-23 00:00:00,Bengaluru,Bachelor's,15.0,660814,33040.7,Excellent,Anil Kumar,Active,Married,12,1,25.0,Good performer
50948,Manish Verma,manish.verma32@company.com,9791629943,Other,2002-07-12,,Customer Support,Financial Analyst,Part Time,2019-11-23 00:00:00,Mysuru,Master's,16.1,680113,102016.95,Excellent,Vikram Singh  ,Resigned,SINGLE,15,3,5.0,Good performer
50610,Sanjay Gowda,sanjay.gowda32@company.com,9586807580,Female,1992-12-12,56,Sales,Software Engineer,part-time,2019-04-03 00:00:00, Kolkata,PhD,12.0,"₹283,311",56662.2,Excellent,Rahul Rao,On Leave,Married,0,2,8.0,
50126,Divya Gowda,divya.gowda28@company.com,9779482660,Male,1986-05-11,47,IT,,Intern,2026-06-19 00:00:00,Kolkata,Master's,0.2,633509,50680.72,Average,Sneha Patel,ACTIVE,Divorced,5,1,,Fast learner
50349,Rahul Sharma,rahul.sharma36@company.com,9344369604,Other,2000-08-30,44,Procurement,Business Analyst,Contract,2022-02-13 00:00:00,Hyderabad,diploma,10.8,2023739,404747.8,Good,Sneha Patel,Resigned,Married,12,4,43.0,
50755,Isha Kumar,isha.kumar52@company.com,9875847565,female,1998-06-30,58,,HR Executive,Contract,2021-01-23 00:00:00,Hyderabad,Master's,9.5,,,Good,Anil Kumar,Active,Single,28,2,8.0,Needs training
50305,Akash Patel,akash.patel37@company.com,9616244191,Other,2007-04-25,28,HR,Sales Executive,FULL TIME,2020-06-01 00:00:00,Chennai,Master's,2.9,481435,96287.0,Average,Sneha Patel,Inactive,Single,22,2,23.0,
50866,Neha Gowda,neha.gowda15@company.com,9883892133,other,1992-05-23,31,Sales  ,Account Executive,Intern,2021-06-12 00:00:00,Hyderabad,PhD,0.4,983258,196651.6,Average,Anil Kumar,Inactive,Divorced,17,4,21.0,
51109,Meera Verma,meera.verma25@company.com,9214990922,Male,1991-06-23,30,Operations  , HR Executive ,Contract,2019-08-17 00:00:00,Noida,MASTER'S,6.5,608351,0.0,NEEDS IMPROVEMENT,SNEHA PATEL,Active,Divorced,26,1,26.0,Fast learner
50864,Rahul Reddy,rahul.reddy75@company.com,9421875752,Other,1990-05-28,19,Marketing,HR Executive,Full Time,2024-03-19 00:00:00,Kolkata,Master's,15.2,827044,0.0,EXCELLENT,Meera Nair,Inactive,Single,9,5,14.0,Needs training
51128,Priya Rao, PRIYA.RAO57@COMPANY.COM ,9610082770,Male,1968-08-04,54,IT,Marketing Analyst,Contract,2023-04-21 00:00:00, Gurugram,Bachelor's,3.4,1927691,385538.2,Average,vikram singh,Active,single,2,4,31.0,
50269,Isha Sharma,isha.sharma56@company.com,9191180820,Male,1989-05-28,39,operations,Business Analyst,Full Time,2024-03-18 00:00:00,Noida,,4.5,658693,65869.3,Good,Rahul Rao,Inactive,Single,3,2,30.0,Good performer
50806,Arjun Patel,arjun.patel30@company.com,9839614928,Other,1982-02-09,39,,Operations Executive,Contract,2024-04-17 00:00:00,Mumbai,Bachelor's,1.0,2082907,-5000, Excellent,Priya Sharma,On Leave,Married,27,1,43.0,Needs training
50905,Arjun Joshi,arjun.joshi79@company.com,9816359751, Female ,1988-05-02,25,Finance,HR Executive,Intern,2020-05-04 00:00:00,Kolkata,Diploma,10.6,1839822,147185.76,Needs Improvement,meera nair,Resigned,Divorced,25,2,11.0,Good performer
50268, Pooja Joshi,pooja.joshi50@company.com,9914889456,Other,1970-12-21,30,operations,Marketing Analyst,Intern,2024-09-28 00:00:00,Bengaluru,Master's,4.4,2131772,426354.4,Good,Priya Sharma,Inactive,Single  ,21,1,15.0,Fast learner
50059,AMIT SINGH,amit.singh30@company.com,9289563636,mALE,1974-10-17,63,Operations,Account Executive,Intern,2019-08-25 00:00:00,Mumbai,Bachelor's,5.2,403381,0.0,Needs Improvement,Priya Sharma,Active,Divorced,4,1,4.0,
50654,Priya Kumar,priya.kumar16@company.com,9276685023,Male,2008-05-05,20,Operations,Data Analyst,Intern,2025-12-17 00:00:00,Delhi,Diploma,12.8,1975583,0.0,Average, Rahul Rao ,On Leave,Divorced,7,4,15.0,
50567,Neha Reddy,neha.reddy38@company.com,9720083462,Female,1985-03-11,55,Marketing,Software Engineer,Intern  ,2024-06-26 00:00:00,Chennai,Diploma,3.7,1469559,293911.8,Good,Vikram Singh,Resigned,Divorced,18,2,37.0,
50326,Sneha Gowda,sneha.gowda74@company.com,9136899034,Other,2000-11-24,20,Finance,Account Executive,,2021-11-01 00:00:00,,PhD,16.6,2006449,100322.45,Needs Improvement,Rahul Rao,Inactive,Divorced,10,2,6.0,
50237, meera kumar,meera.kumar56@company.com,9479641792,Female,1970-07-15,58,It,Data Analyst,Contract,2024-06-15 00:00:00,Mysuru,Bachelor's,17.8,320875,64175.0,Needs Improvement,Vikram Singh,Active,Married,35,5,13.0,
50557,Pooja Reddy,pooja.reddy15@company.com,9419055029,Male,1971-03-08,46,operations,Financial Analyst,Full Time,2021-12-19 00:00:00,kOLKATA,PhD,11.9,739843,147968.6,Average,Vikram Singh,On Leave,Divorced,31,4,28.0,Needs training
51065, Pooja Rao ,pooja.rao62@company.com,9602342786,Female,1972-04-03,,Operations,Financial Analyst,Part Time  ,2022-06-14 00:00:00,Kolkata,Master's,7.4,2109093,105454.65,Excellent,Rahul Rao  ,Resigned,Single,23,5,35.0,Good performer
50351,Manish Verma,manish.verma33@company.com,9902346750,Other,1989-08-01,50,Sales,Data Analyst,Full Time,,Bengaluru,PhD,5.0,426252,85250.4,Excellent,Vikram Singh,Resigned,Divorced,30,1,39.0,
50308,Vivek Das,vivek.das96@company.com,9472147677,Male,1999-05-22,62,Finance,Marketing Analyst,Part Time,2019-09-13 00:00:00,Noida,Master's,7.8,947767,189553.4,Needs Improvement,,Active,Divorced,3,1,8.0,
51196,NIKHIL REDDY,nikhil.reddy41@company.com,9446652874,Other,2007-05-11,0,Operations,Sales Executive,Part Time,2026-05-08 00:00:00,Mumbai,Master's,11.5,1664662,0.0,Average,Anil Kumar,Active,Married,12,2,10.0,Good performer
50771,Neha Nair  ,neha.nair57@company.com,9687703809,Male,1980-12-03,55,IT,Support Specialist,Part Time,2021-06-30 00:00:00,Pune,PhD,9.7,1525911,305182.2,Good,Sneha Patel,Inactive,Divorced,16,1,22.0,Needs training
50598,Neha Patel,,+91-9951900027,Male,1979-12-18,59,IT,Financial  Analyst,Part Time,2021-10-06 00:00:00,Bengaluru,,4.2,1125172,112517.2,Excellent,Rahul Rao,Inactive,Divorced,15,5,14.0,
50063,meera kumar,meera.kumar71@company.com,9370624968,Other,1972-08-30,25,Customer Support,Data Analyst,Intern,2020-09-05 00:00:00,Pune,Master's  ,unknown,647234,32361.7,Average,Sneha Patel,Active,Divorced,8,5,18.0,
50101,vIVEK gOWDA,vivek.gowda13@company.com  ,9548365397,Other,1990-05-26,38,IT,Financial Analyst,Contract,2022-07-30 00:00:00,Noida,Diploma,4.8,2031301,406260.2,needs improvement,Rahul Rao, On Leave ,Divorced,32,1,24.0,Needs training
50151,Sneha Verma,sneha.verma81@company.com,9321618860,Female,1984-01-02,20,Customer Support,Operations Executive,Full Time,2025-10-01 00:00:00,Hyderabad,Master's,14.9,931927,,Needs  Improvement,Meera Nair,ON LEAVE,Divorced,26,4,36.0,
51060,Pooja Sharma,pooja.sharma17@company.com,9655997633,Female,1991-08-24,23,IT,Support Specialist,Part Time,2026-08-26 00:00:00,Mumbai, Master's ,8.7,820253,"₹123,037",Needs Improvement,Vikram Singh,On Leave,married,5,4,32.0,Fast learner
50180,Rohit Kumar,rohit.kumar38@company.com,9399171775,Female,1995-11-14,150,Operations,HR Executive,Part Time,2020-01-12 00:00:00,Gurugram,Master's,3.7,1850694,370138.8,Good,vIKRAM sINGH, ,Married,30,3,32.0,Needs training
50571,Isha Gowda,isha.gowda10@company.com,9411430021,Male,1972-04-13,57,,Account Executive,Intern,2024-03-11 00:00:00,Chennai,Diploma,9.0,1333132,0.0,Needs Improvement,Rahul Rao,Resigned,Single,5,4,41.0,
50491, Amit Singh,amit.singh17@company.com,9558708946,Other,1976-03-10,27,cUSTOMER sUPPORT,Operations Executive,Full Time,2024-09-02 00:00:00,Bengaluru,Master's,12.7,1466162,-5000,Good,Anil Kumar,Active,Divorced,8,3,,
50827,Manish Gowda,manish.gowda16@company.com,9590703003,Other,1996-06-27,,Customer Support,software engineer,Part Time,2024-03-17 00:00:00,Hyderabad,Master's,8.4,1143466,114346.6,Needs Improvement,Priya Sharma,On Leave,Single,25,2,27.0,
50458, Manish Joshi, manish.joshi70@company.com ,9909656788,,1976-04-23,27,sales,Financial Analyst,Intern,2021-05-17 00:00:00,Chennai, PhD,6.1,515801,25790.05,Average,Vikram Singh,Inactive,Single,17,3,32.0,
50928,Sneha Reddy,sneha.reddy5@company.com,9490262517,Other,1987-07-01,28,Procurement,Sales Executive,Full  Time,2021-08-30 00:00:00,Kolkata,Master's,13.5,361466,0.0,Excellent,Rahul Rao,on leave,Divorced,22,3,35.0,
50675,Akash Rao,akash.rao78@company.com,9418824487,Female,1968-07-24,25,Marketing,Data Analyst,Full Time,2024-03-11 00:00:00,,Bachelor's,14.4,1812819,181281.9,Average,Priya Sharma,Active,divorced,7,5,21.0,
50758,Rahul Verma,rahul.verma23@company.com,9775020989,Other,1989-01-30,65,Human Resources,Sales Executive,Part Time,2021-11-09 00:00:00,Delhi,Bachelor's,17.2,650278,0.0,Average,Rahul  Rao,On Leave,Single,25,5,29.0,Fast learner
50743,Shreya Mehta,shreya.mehta96@company.com,9250290327,Other,2005-04-04,55,Customer Support,Business Analyst,Part Time,2024-06-20 00:00:00,Mysuru,Bachelor's,9.1,1031991,51599.55,Excellent,Meera Nair,Resigned,Married,10,2,5.0,
50523,Priya Patel,priya.patel61@company.com,9851143007,,2008-02-24,28,SALES,Marketing Analyst,Contract,2025-05-16 00:00:00,Delhi,PhD,4.5,716879,107531.85,Average,Priya Sharma,resigned,Divorced,34,5,,Fast learner
50027,ananya nair,ananya.nair62@company.com,9463726335,Male,2002-05-13,20,HR,Marketing Analyst,Contract,2024-05-03 00:00:00,Pune,Bachelor's,14.0,2025370,202537.0,Average,Vikram Singh,on leave,Single,,2,34.0,Good performer
50759,Sneha Das,,9758951732, Female,1972-12-31,64,Finance,HR Executive,Contract,2025-04-21 00:00:00,Mysuru,PhD,1.1,1495734,0.0,Good,Sneha Patel,on leave,Married,24,2,14.0,
51086, Pooja Rao ,pooja.rao92@company.com,9960948205,Male,1966-10-20,29,Procurement,Marketing Analyst,Part Time,2021-10-03 00:00:00,Bengaluru,Bachelor's,6.0,992260,0.0,Needs Improvement,,active,Married,0,1,29.0,Good performer
51148,Sneha Gowda,sneha.gowda18 @company.com,9591540297,Male,1966-02-06,63,IT,HR Executive,Contract,2023-05-21 00:00:00,Noida,Master's,11.5,1548455,123876.4,Good,Vikram Singh,Active,Married,2,2,15.0,Good performer
50657,VIVEK PATEL,vivek.patel88@company.com,9789266685, Female,1996-07-21,46,Operations,Marketing Analyst,Part Time,2019-01-01 00:00:00,Pune,PHD,14.8,1951512,156120.96,Average,Vikram Singh,Active,married,26,1,5.0,Fast learner
50812,iSHA rEDDY,isha.reddy27@company.com,9254342033,Male,1965-06-06,63,Finance,Financial Analyst,Contract,2024-05-15 00:00:00,PUNE,,10.9,1584711,237706.65,Average,Priya Sharma,Resigned,Married,17,5,18.0,Good performer
50669,Vivek Patel,vivek.patel53@company.com,9135958916,Female,2006-08-13,50,HR,Software Engineer,Intern,2021-04-01 00:00:00,Mysuru,Bachelor's,7.6,766799,153359.8,Excellent,Vikram Singh,Inactive,SINGLE,22,2,13.0,
51018,Meera Sharma,meera.sharma4@company.com,9954797628, MALE ,1996-06-21,29,Marketing,Marketing Analyst,Full Time,2023-12-24 00:00:00,Pune,Diploma,5.3,736048,110407.2,Needs Improvement,Sneha Patel,Resigned,Single,35,4,32.0,Needs training
50529,Divya Reddy,divya.reddy56@company.com,+91-9230411749,Female,1997-01-06,36,IT, HR Executive,Full Time,2020-01-15 00:00:00,Mumbai,Master's,15.0,574441,114888.2,Excellent,Meera Nair,Inactive,Single,twenty,1,41.0,Good performer
50644,dIVYA sHARMA,divya.sharma67@company.com,9856606255,Other,1989-02-10,53,it,Support Specialist, Intern,2019-04-21 00:00:00,Mumbai,Master's,5 years,1723413,0.0,Excellent,Meera Nair,resigned,Single,12,5,25.0,Needs training
50357,Arjun Sharma,arjun.sharma79@company.com,9776348921,Female,2000-04-13,33,HR,Software Engineer,Full Time,2023-01-08 00:00:00,,Master's,-2,1287472,193120.8,Excellent,Meera Nair,Resigned,Married,27,3,13.0,
51047,Priya Gowda,priya.gowda57@company.com,9899418690,Female,1978-12-24,37,Customer Support,Marketing Analyst,full-time,2023-01-02 00:00:00,Kolkata,Master's,3.8,1784948,0.0,Excellent,Rahul Rao  ,On Leave,Divorced,18,4,25.0,
50987,Isha Patel,isha.patel36@company.com,9346648051,Female,1974-04-11,47,Sales,Sales Executive,Full Time,2022-09-13 00:00:00,Noida,Bachelor's,8.2,408502,32680.16,Average,Rahul Rao,Resigned,Single,19,3,22.0,Needs training
50596,Arjun Rao,arjun.rao7@company.com,9786416544,Male,1978-04-08,60,Procurement,Sales Executive,Part Time,2026-04-08 00:00:00,Noida,Bachelor's,4.4,933748,93374.8,Average,Vikram Singh,Resigned,Married,19,5,8.0,
50373,AKASH VERMA,akash.verma50@company.com,9513585211,male,1999-09-29,-3,Customer Support,Business Analyst,Intern,2023-06-26 00:00:00,Chennai,Diploma,6.3,1531290,306258.0,Excellent,Priya Sharma,Resigned,Divorced,,1,7.0,
50174,Sanjay Reddy,sanjay.reddy12@company.com,9756576916,Other,1977-04-30,39,Sales,Support Specialist,Part Time,2019-03-22 00:00:00,Mysuru,Master's,10.2,1358301,67915.05,AVG,Vikram Singh,Active,Single,13,1,31.0,Good performer
51140,Kavya Nair,kavya.nair49@company.com,9679156357,Female,2001-10-06,55,Marketing,Software Engineer,Part Time,2023-01-08 00:00:00,Chennai,PhD,6.6,1057908,52895.4,Excellent,Sneha Patel,Inactive,Married,24,3,26.0,
51167,Akash Joshi,akash.joshi76@company.com,9501308479,Female,1991-10-04,40,Sales,Software Engineer,Full Time,2020-11-01 00:00:00,Hyderabad,Diploma,1.3,1399206,139920.6,AVERAGE,Rahul Rao,Resigned,Married,24,5,25.0,
50883,Ananya Kumar,ananya.kumar25@company.com,9328413280,Male,2005-05-02,31,Customer Support,Software Engineer,Fulltime,2026-06-06 00:00:00,Gurugram,Master's,1.8,811317,0.0,Needs Improvement,Vikram Singh,Active,Single,11,1,22.0,
50353,Manish  Singh,manish.singh1@company.com,9479986718, Other,1995-03-12,65,Procurement,Software Engineer,Part Time,2020-12-01 00:00:00,Noida, PhD ,,767563,153512.6,average,Sneha Patel,Resigned,Married,16,4,42.0,
51146,Kavya Sharma,kavya.sharma40@company.com,9398973085,Female,1978-08-11,62,pROCUREMENT,HR Executive,Contract,2024-08-26 00:00:00,Mumbai,PhD,5.5,2046060,306909.0,Needs Improvement,Vikram Singh,Resigned, Divorced ,-2,4,twenty,
50031,MANISH NAIR,manish.nair78@company.com,9330686646,Male,1993-04-14,-3,HR,HR Executive,Intern,2020-03-11 00:00:00,Gurugram,,9.2,2180923,174473.84,Needs Improvement,Priya Sharma,On Leave,Married,25,5,39.0,
51157,Sneha Mehta,sneha.mehta57@company.com,9896402258,Female,1991-11-01,50,Procurement,Operations Executive,Part Time,2025-06-02 00:00:00,Noida,bachelor,6.0,1039236,51961.8,Needs Improvement,Anil Kumar,Resigned,Single,18,3,37.0,
50524,Kiran Gowda,kiran.gowda33@company.com,9805991015,Female,1966-12-18,23,Procurement,Support Specialist,Full Time  ,2025-10-18 00:00:00,Mysuru,Diploma,11.7,879492,70359.36,Average,Rahul Rao,Resigned,Divorced,30,2,13.0,
50228,Ananya Nair,ananya.nair61@company.com,9795677771, Female,1999-03-24,34,Sales,Marketing Analyst,Intern,2024-05-08 00:00:00,Gurugram,Diploma,10.6,316136,0.0,Good,Meera Nair,On Leave,Single,1,5,18.0,
50690,Kavya Patel,kavya.patel27@company.com,9199283869,Other,1967-03-21,20, Operations ,Account Executive,Contract,2026-06-08 00:00:00,Pune,PhD,13.0,660895,52871.6,Needs Improvement,Sneha Patel,On  Leave,Single,21,five,26.0,Fast learner
51110,Kiran Sharma,kiran.sharma38@company.com,9179280982,M,1996-02-15,56,Customer Support,SOFTWARE ENGINEER,Intern,2020-05-26 00:00:00, Mysuru,Master's,-2,1109071,110907.1,Average,Meera Nair,On Leave,Single,30,3,4.0,Fast learner
50878,priya reddy,priya.reddy37@company.com,9198969342,Other,1983-09-04,24,HR,Marketing Analyst,Contract,2024-08-04 00:00:00,Delhi,Bachelor's,3.3,1235497,123549.7,Excellent,Rahul Rao,Active,Single,20,2,11.0,Needs training
50133,Kiran Joshi,kiran.joshi89@company.com,9995402959,Other  ,1994-12-26,150,cUSTOMER sUPPORT,Financial Analyst,Part Time,2025-06-13 00:00:00,Kolkata,Master's,5.2,1263297,63164.85,Excellent,Meera Nair,Resigned,married,1,4,150,
50686,rohit das,rohit.das5@company.com,9920370120,Other,2002-11-15,58,Procurement,HR Executive,part-time,2022-01-16 00:00:00,,PhD,0.6,1787644,178764.4,Average,Anil Kumar,on leave,Married,12,2,4.0,
50251,Arjun Gowda,arjun.gowda41@company.com,9999646102,Male  ,2007-12-08,28,Finance,Financial Analyst,Full Time,2025-02-16 00:00:00,BENGALURU,Diploma,14.5,1548362,309672.4,Needs Improvement,Meera Nair,Active,Married,28,2,24.0,Needs training
50607,Sanjay Reddy,sanjay.reddy95@company.com,9100323142,Female,1971-08-15,42, Procurement ,Sales Executive  ,Part Time,2022-07-04 00:00:00,Chennai,Diploma,16.1,571110,57111.0,Needs Improvement,Anil Kumar, On Leave,Divorced,30,2,2.0,Fast learner
50770,Rahul Patel,rahul.patel52@company.com,9400002004,Female,1980-10-29,28,Procurement,Sales Executive,Intern,2019-12-23 00:00:00,Delhi,Master's,14.7,"437,030",21851.5,Average,rAHUL rAO,ACTIVE,Divorced,20,5,27.0,
50304,Rahul Joshi,rahul.joshi56@company.com,9688245074,M,1975-05-01,21,HR,Data Analyst,Part Time,2022-11-29 00:00:00,Kolkata,Master's,9.1,793927,158785.4,Average,Vikram Singh,Inactive,Divorced,4,3,36.0,
51055,Rahul Mehta,rahul.mehta88@company.com,9992432414,Female,1978-01-23,45,Operations,sALES eXECUTIVE,Part Time,2022-07-16 00:00:00,Pune,Master's,12.4,770392,77039.2,Excellent,Meera Nair,Inactive,Married,20,4,8.0,
50469,Shreya Singh,shreya.singh6@company.com,9735196941,Male,1974-05-29,21,IT,Financial Analyst,Full Time,2022-01-25 00:00:00,Mumbai,Master's,17.7,389914,19495.7,Good ,Rahul Rao,Resigned,mARRIED,10,1,23.0,
50591,isha nair,invalid-email,9886024153,Male,1975-08-07,35,Finance,Marketing Analyst,Intern,2023-05-29 00:00:00,Noida,Diploma,0.3,603166,0.0,Excellent,Rahul Rao,Resigned,divorce,33,,9.0,Good performer
50153,Shreya Singh,shreya.singh48@company.com,939-327-9316,Other,1966-09-02,32,Operations,Financial Analyst,FULL TIME,2021-05-29 00:00:00,Pune,Bachelor's,8.8,847435,84743.5,Good,Vikram Singh,active,Married,1,3,7.0,
50617,Amit Kumar,amit.kumar88@company.com,9403872922,Male,1975-07-21,36,Customer Support,Data Analyst,Contract,2022-01-05 00:00:00,Noida,Master's,7.2,1080880,,Needs Improvement,Vikram Singh,On Leave,Single,,2,20.0,Good performer
50656,Nikhil Rao,nikhil.rao91@company.com,9249179459,Male,1970-07-29,60,Procurement,Software Engineer,Intern,2021-06-30 00:00:00,Delhi,Master's,2.9,1514149,151414.9,Needs Improvement,Anil Kumar,Active,Single,26,1,18.0,Good performer
50634,Manish Singh,manish.singh13@company.com,9753949481,Other,1981-11-21,26,IT,Business Analyst,Contract,2021-03-09 00:00:00,Delhi,Diploma,17.5,"₹1,277,866",0.0,Needs Improvement,Anil Kumar,Inactive,Divorced,33,3,20.0,Needs training
50121,Rohit Sharma,rohit.sharma7@company.com,967-741-8127,Female,1987-06-18,28,Procurement,Support Specialist,Part Time,2019-02-02 00:00:00,Delhi,PhD,4.9,1433509,114680.72,Average,Priya Sharma,Resigned,Married,14,4,40.0,
50303,Neha Kumar,neha.kumar61@company.com,9567466712,Male,1998-04-12,60,Marketing,Financial Analyst,Full Time,2023-08-15 00:00:00,Mumbai,diploma,1.2,1170894,175634.1,Good, Vikram Singh ,Active,Married,1,4,37.0,Good performer
50020,Shreya Mehta,shreya.mehta95@company.com,9208181146,Male,1976-11-21,52,HR,Account Executive,Contract,2020-07-19 00:00:00,Mysuru,Bachelor's,17.2,1738870,173887.0,Good,Vikram Singh,Active,Single,9,five,21.0,
50693,Ananya Gowda,ananya.gowda28@company.com,9949277441,Other,2004-01-15,51,Finance,Business Analyst,Intern,2025-03-26 00:00:00,,master,4.2,821655,41082.75,Good, Anil Kumar ,Resigned,Single,5,2,24.0,Good performer
